student_id,amount,payment_date,method
ST04726,4000,2025-06-09,Bank Transfer
ST04727,4000,2025-03-27,Bank Transfer
ST04728,3500,2025-04-21,Mobile
ST04729,3000,2025-01-31,Cash
ST04730,3500,2025-04-24,Bank Transfer
ST04731,4000,2025-07-07,Bank Transfer
ST04732,3000,2025-07-01,Bank Transfer
ST04733,4000,2025-03-19,Bank Transfer
ST04734,3000,2025-06-29,Bank Transfer
ST04735,3500,2025-07-07,Mobile
ST04736,4000,2025-01-26,Bank Transfer
ST04737,4000,2025-02-26,Bank Transfer
ST04738,3000,2025-04-06,Cash
ST04739,4000,2025-06-08,Mobile
ST04740,3500,2025-07-03,Mobile
ST04741,4000,2025-05-27,Bank Transfer
ST04742,4000,2025-05-18,Cash
ST04743,3500,2025-04-16,Mobile
ST04744,3000,2025-04-19,Mobile
ST04745,3000,2025-06-22,Bank Transfer
ST04746,3000,2025-01-14,Mobile
ST04747,3500,2025-05-24,Bank Transfer
ST04748,3500,2025-06-20,Bank Transfer
ST04749,3000,2025-02-12,Mobile
ST04750,4000,2025-06-05,Cash
ST04751,3500,2025-05-30,Mobile
ST04752,3500,2025-06-21,Bank Transfer
ST04753,3000,2025-07-11,Cash
ST04754,3500,2025-04-14,Bank Transfer
ST04755,3500,2025-06-03,Cash
ST04756,3500,2025-07-02,Cash
ST04757,3500,2025-05-30,Mobile
ST04758,3500,2025-07-12,Bank Transfer
ST04759,3500,2025-02-05,Cash
ST04760,3500,2025-02-23,Cash
ST04761,4000,2025-03-30,Mobile
ST04762,3000,2025-05-11,Cash
ST04763,4000,2025-02-10,Bank Transfer
ST04764,3000,2025-06-13,Bank Transfer
ST04765,4000,2025-05-03,Mobile
ST04766,3000,2025-02-28,Bank Transfer
ST04767,4000,2025-07-13,Cash
ST04768,3000,2025-02-13,Bank Transfer
ST04769,3000,2025-07-11,Mobile
ST04770,3500,2025-03-09,Bank Transfer
ST04771,4000,2025-07-16,Cash
ST04772,3500,2025-02-10,Cash
ST04773,3000,2025-03-26,Mobile
ST04774,4000,2025-06-20,Cash
ST04775,3000,2025-04-03,Cash
ST04776,3500,2025-02-17,Bank Transfer
ST04777,3500,2025-06-15,Bank Transfer
ST04778,3000,2025-02-12,Mobile
ST04779,3000,2025-07-03,Bank Transfer
ST04780,3500,2025-03-29,Bank Transfer
ST04781,3500,2025-01-17,Mobile
ST04782,3500,2025-05-08,Mobile
ST04783,3000,2025-05-05,Cash
ST04784,4000,2025-05-18,Cash
ST04785,4000,2025-03-07,Cash
ST04786,3500,2025-03-06,Bank Transfer
ST04787,3000,2025-02-12,Cash
ST04788,3000,2025-06-19,Bank Transfer
ST04789,3500,2025-03-31,Mobile
ST04790,4000,2025-04-06,Cash
ST04791,3000,2025-01-03,Mobile
ST04792,3500,2025-05-24,Bank Transfer
ST04793,3000,2025-03-25,Bank Transfer
ST04794,3500,2025-03-16,Mobile
ST04795,4000,2025-03-08,Mobile
ST04796,3000,2025-03-19,Mobile
ST04797,4000,2025-05-02,Bank Transfer
ST04798,4000,2025-03-28,Cash
ST04799,3000,2025-05-05,Mobile
ST04800,3000,2025-03-29,Cash
ST04801,4000,2025-03-19,Cash
ST04802,4000,2025-01-17,Mobile
ST04803,3500,2025-05-17,Mobile
ST04804,3500,2025-02-07,Bank Transfer
ST04805,3500,2025-07-09,Mobile
ST04806,4000,2025-03-28,Bank Transfer
ST04807,3500,2025-07-16,Bank Transfer
ST04808,3500,2025-05-08,Bank Transfer
ST04809,3000,2025-05-10,Cash
ST04810,3000,2025-03-14,Bank Transfer
ST04811,3500,2025-04-18,Bank Transfer
ST04812,3500,2025-05-18,Bank Transfer
ST04813,4000,2025-02-25,Cash
ST04814,4000,2025-02-26,Bank Transfer
ST04815,3000,2025-01-17,Cash
ST04816,4000,2025-05-23,Cash
ST04817,3000,2025-07-18,Bank Transfer
ST04818,4000,2025-01-08,Mobile
ST04819,3500,2025-05-15,Cash
ST04820,3000,2025-01-21,Mobile
ST04821,3500,2025-02-07,Bank Transfer
ST04822,4000,2025-06-06,Bank Transfer
ST04823,4000,2025-04-25,Cash
ST04824,3500,2025-03-16,Bank Transfer
ST04825,3500,2025-05-23,Bank Transfer
ST04826,3000,2025-05-10,Cash
ST04827,3500,2025-05-17,Cash
ST04828,3500,2025-01-03,Cash
ST04829,3000,2025-01-13,Cash
ST04830,4000,2025-04-02,Cash
ST04831,3000,2025-02-11,Bank Transfer
ST04832,3500,2025-01-24,Bank Transfer
ST04833,3000,2025-04-06,Cash
ST04834,3000,2025-06-11,Mobile
ST04835,3500,2025-02-14,Mobile
ST04836,3500,2025-04-29,Cash
ST04837,3500,2025-06-06,Cash
ST04838,3500,2025-02-24,Mobile
ST04839,3000,2025-05-07,Mobile
ST04840,3000,2025-05-18,Cash
ST04841,3000,2025-06-24,Bank Transfer
ST04842,3000,2025-03-10,Mobile
ST04843,3000,2025-06-07,Cash
ST04844,4000,2025-01-30,Bank Transfer
ST04845,3000,2025-06-25,Cash
ST04846,4000,2025-07-02,Mobile
ST04847,4000,2025-02-07,Bank Transfer
ST04848,3000,2025-01-16,Bank Transfer
ST04849,3000,2025-04-17,Cash
ST04850,3000,2025-05-19,Cash
ST04851,3500,2025-04-06,Bank Transfer
ST04852,3000,2025-02-08,Cash
ST04853,4000,2025-01-24,Cash
ST04854,4000,2025-03-13,Bank Transfer
ST04855,3500,2025-06-29,Bank Transfer
ST04856,3000,2025-01-24,Bank Transfer
ST04857,3000,2025-07-08,Cash
ST04858,3000,2025-07-18,Bank Transfer
ST04859,4000,2025-06-16,Bank Transfer
ST04860,4000,2025-07-04,Cash
ST04861,3000,2025-05-24,Cash
ST04862,4000,2025-03-29,Cash
ST04863,4000,2025-03-16,Mobile
ST04864,3500,2025-05-29,Cash
ST04865,3000,2025-05-12,Bank Transfer
ST04866,4000,2025-04-29,Bank Transfer
ST04867,3000,2025-07-10,Mobile
ST04868,4000,2025-07-16,Mobile
ST04869,3000,2025-02-22,Mobile
ST04870,4000,2025-03-11,Bank Transfer
ST04871,4000,2025-06-21,Bank Transfer
ST04872,4000,2025-07-11,Mobile
ST04873,4000,2025-02-11,Bank Transfer
ST04874,3000,2025-04-07,Cash
ST04875,4000,2025-01-12,Mobile
ST04876,3000,2025-01-28,Mobile
ST04877,4000,2025-05-04,Mobile
ST04878,3500,2025-07-15,Mobile
ST04879,3500,2025-01-06,Mobile
ST04880,3500,2025-06-12,Bank Transfer
ST04881,4000,2025-02-21,Bank Transfer
ST04882,3000,2025-05-27,Cash
ST04883,3000,2025-01-21,Bank Transfer
ST04884,4000,2025-07-16,Mobile
ST04885,3500,2025-02-26,Bank Transfer
ST04886,3500,2025-07-17,Bank Transfer
ST04887,3000,2025-03-08,Bank Transfer
ST04888,3000,2025-03-07,Mobile
ST04889,3500,2025-02-16,Mobile
ST04890,4000,2025-07-03,Bank Transfer
ST04891,4000,2025-04-30,Mobile
ST04892,3500,2025-03-19,Bank Transfer
ST04893,3000,2025-02-13,Mobile
ST04894,3000,2025-05-05,Cash
ST04895,3000,2025-03-14,Bank Transfer
ST04896,3000,2025-01-03,Cash
ST04897,4000,2025-03-18,Bank Transfer
ST04898,3000,2025-05-09,Mobile
ST04899,3500,2025-06-08,Mobile
ST04900,3500,2025-07-19,Cash
ST04901,3000,2025-03-20,Bank Transfer
ST04902,3500,2025-06-03,Bank Transfer
ST04903,3000,2025-04-19,Mobile
ST04904,3000,2025-01-18,Cash
ST04905,4000,2025-05-09,Mobile
ST04906,4000,2025-07-02,Bank Transfer
ST04907,4000,2025-03-13,Bank Transfer
ST04908,3500,2025-04-20,Bank Transfer
ST04909,4000,2025-05-13,Mobile
ST04910,4000,2025-03-04,Bank Transfer
ST04911,4000,2025-01-20,Cash
ST04912,3000,2025-03-02,Cash
ST04913,3500,2025-05-30,Mobile
ST04914,3000,2025-02-19,Cash
ST04915,4000,2025-04-15,Bank Transfer
ST04916,3000,2025-06-29,Bank Transfer
ST04917,3000,2025-01-20,Bank Transfer
ST04918,3500,2025-07-17,Cash
ST04919,3000,2025-06-04,Cash
ST04920,4000,2025-06-10,Bank Transfer
ST04921,4000,2025-05-26,Bank Transfer
ST04922,3000,2025-06-21,Mobile
ST04923,3000,2025-04-06,Mobile
ST04924,3000,2025-02-19,Cash
ST04925,4000,2025-01-31,Cash
ST04926,3500,2025-05-11,Mobile
ST04927,4000,2025-05-19,Bank Transfer
ST04928,4000,2025-03-02,Cash
ST04929,3000,2025-03-13,Cash
ST04930,3500,2025-07-14,Cash
ST04931,3000,2025-02-08,Bank Transfer
ST04932,3000,2025-06-13,Bank Transfer
ST04933,3500,2025-06-28,Bank Transfer
ST04934,4000,2025-01-27,Mobile
ST04935,4000,2025-02-26,Mobile
ST04936,3500,2025-06-01,Bank Transfer
ST04937,3500,2025-04-23,Mobile
ST04938,3500,2025-03-06,Cash
ST04939,3000,2025-06-04,Bank Transfer
ST04940,4000,2025-06-12,Mobile
ST04941,4000,2025-01-13,Cash
ST04942,3500,2025-04-23,Bank Transfer
ST04943,3000,2025-04-12,Mobile
ST04944,4000,2025-03-13,Bank Transfer
ST04945,3000,2025-03-19,Mobile
ST04946,4000,2025-01-14,Mobile
ST04947,4000,2025-06-19,Cash
ST04948,3500,2025-06-01,Cash
ST04949,3500,2025-06-08,Bank Transfer
ST04950,3500,2025-05-23,Cash
ST04951,3000,2025-03-28,Bank Transfer
ST04952,3000,2025-05-18,Mobile
ST04953,3000,2025-05-17,Mobile
ST04954,3000,2025-06-06,Cash
ST04955,4000,2025-02-06,Cash
ST04956,3000,2025-02-20,Cash
ST04957,3500,2025-04-08,Mobile
ST04958,3000,2025-02-08,Mobile
ST04959,3000,2025-04-29,Bank Transfer
ST04960,3500,2025-06-17,Bank Transfer
ST04961,3000,2025-03-26,Bank Transfer
ST04962,4000,2025-01-17,Cash
ST04963,3500,2025-02-13,Cash
ST04964,3500,2025-02-20,Cash
ST04965,3000,2025-03-30,Mobile
ST04966,4000,2025-05-03,Cash
ST04967,3000,2025-06-13,Bank Transfer
ST04968,4000,2025-03-07,Bank Transfer
ST04969,3000,2025-01-04,Mobile
ST04970,3500,2025-04-28,Cash
ST04971,3000,2025-02-27,Cash
ST04972,3500,2025-05-18,Bank Transfer
ST04973,3000,2025-02-25,Bank Transfer
ST04974,3500,2025-02-06,Bank Transfer
ST04975,3000,2025-06-23,Mobile
ST04976,3500,2025-04-05,Mobile
ST04977,3000,2025-02-10,Cash
ST04978,4000,2025-05-11,Cash
ST04979,3000,2025-06-24,Bank Transfer
ST04980,3500,2025-07-08,Mobile
ST04981,3500,2025-07-04,Mobile
ST04982,3000,2025-03-12,Cash
ST04983,3500,2025-06-28,Cash
ST04984,3500,2025-04-06,Bank Transfer
ST04985,3000,2025-06-22,Mobile
ST04986,3500,2025-06-02,Bank Transfer
ST04987,3000,2025-01-08,Bank Transfer
ST04988,3000,2025-01-21,Bank Transfer
ST04989,3000,2025-05-08,Mobile
ST04990,3000,2025-04-23,Mobile
ST04991,3000,2025-03-20,Bank Transfer
ST04992,4000,2025-04-28,Bank Transfer
ST04993,3000,2025-07-07,Bank Transfer
ST04994,3500,2025-06-10,Bank Transfer
ST04995,4000,2025-01-31,Mobile
ST04996,3500,2025-05-02,Bank Transfer
ST04997,3500,2025-03-01,Bank Transfer
ST04998,4000,2025-04-15,Cash
ST04999,3500,2025-06-03,Bank Transfer
ST05000,3500,2025-01-19,Cash
